wtj,M_L,D_L,D_S,tE,thetaE,piE,piEN,piEE,mu_rel,muSl,muSb,i_L,iS,iL,fREM
0.2186629,0.2604088,7252,7579,5.907157,0.1123336,0.05296896,0.02795515,0.04499134,6.945784,-15.0695,1.45781,99.0,8,8,0
0.1680135,0.3053113,6067,7371,17.83924,0.2691819,0.1082606,0.04308727,0.09931694,5.511374,-10.6503,1.46504,99.0,8,8,0
0.3693756,0.5601188,4638,7839,44.92183,0.6337208,0.1389266,0.05165952,0.1289647,5.152651,-6.11725,2.49999,99.0,8,4,0
0.2000427,1.120052,5301,7301,61.99472,0.6866273,0.07527492,0.03150178,-0.06836631,4.045354,-4.11293,-3.96844,99.0,8,4,0
0.5377499,0.6809358,4973,7912,42.19482,0.64354,0.1160478,0.07918786,-0.08483146,5.57066,-4.14468,-4.89608,99.0,8,6,0
0.500041,0.7196819,2167,7803,33.64419,1.397788,0.238489,0.2301677,0.06244841,15.17475,-10.4659,-6.27779,99.0,8,6,0
0.1222208,1.29825,3010,6943,107.0303,1.410605,0.1334181,0.08590373,0.102083,4.81381,-3.59294,0.667663,99.0,2,2,0
0.1923998,0.1953816,6916,7491,6.312235,0.1329166,0.08353395,0.05956148,0.05856919,7.69106,-4.22652,0.312134,99.0,8,8,0
0.2534917,0.2108988,7568,7684,2.642039,0.05832614,0.03395915,0.007574499,-0.03310364,8.063327,-3.71299,-5.64284,99.0,8,8,0
0.5939427,0.4351075,7208,7995,10.80245,0.219991,0.06208346,-0.05810953,-0.02185496,7.43829,-2.04606,0.345618,99.0,8,8,0
0.4169149,0.4511054,6739,7963,27.94781,0.2894355,0.0787846,0.02260024,0.07547345,3.782633,-5.04314,2.68162,99.0,8,8,0
0.397631,0.02267978,7199,7939,2.557169,0.04889259,0.2647109,0.2006108,0.1727053,6.983512,-11.787,0.261065,99.0,8,8,0
0.1639867,0.06323828,4950,7348,10.48777,0.1842717,0.3578047,-0.1460399,0.3266444,6.417497,-5.43933,2.24471,99.0,8,7,0
0.2147046,0.5816856,5416,7506,38.55593,0.4934602,0.1041673,0.08702838,0.05724408,4.674672,-7.51655,-1.15,99.0,8,3,0
0.3790251,0.8103788,7803,7914,7.998063,0.1091681,0.01654152,-0.01079925,-0.01252989,4.985414,-4.04025,-0.898113,99.0,8,8,0
0.4366578,0.4322628,7522,7980,11.53854,0.163976,0.04658006,-0.008120125,-0.04586682,5.190625,-1.22111,-5.58705,99.0,8,8,0
0.397631,0.03238406,7736,7938,6.82731,0.02945389,0.1116809,-0.06744943,-0.08901234,1.575735,-5.14754,0.934095,99.0,8,8,0
0.09500006,0.08954657,3361,6329,21.13422,0.3189734,0.4373943,0.0187892,0.4369905,5.512625,-7.29443,-0.399102,99.0,8,6,0
0.3790251,0.02809342,2802,7912,10.39349,0.2296641,1.00382,0.5038212,0.8682278,8.070901,-9.01834,1.88707,99.0,8,6,0
0.2046288,0.3195071,3035,7538,31.8618,0.7155793,0.2750076,0.182508,0.2057183,8.203093,-8.4103,0.528578,99.0,8,6,0
0.2438214,0.6138309,7331,7665,30.90615,0.1723906,0.03448518,0.01683118,-0.03009882,2.037319,-7.88708,-2.04718,99.0,8,8,0
0.2999919,0.4609793,7752,7786,2.099498,0.04588113,0.01222138,0.01222048,-0.0001486769,7.981946,-6.46217,0.987766,99.0,8,8,0
0.4544325,0.6360028,6158,7957,38.67022,0.436118,0.08420008,0.07991842,-0.0265085,4.119245,-5.15304,-2.03368,99.0,8,4,0
0.5254531,0.2411762,5482,7949,14.77898,0.3334657,0.1697791,0.08201507,0.1486555,8.241325,-8.25372,2.81253,99.0,8,6,0
0.09736898,0.1395518,4834,6420,16.2827,0.2409788,0.2120366,0.2111131,0.0197679,5.405584,-3.75494,-3.01804,99.0,8,5,0
0.301281,0.1518489,6925,7721,4.519284,0.1356819,0.109718,0.02680841,0.1063924,10.96586,-8.93302,4.86635,99.0,8,6,0
0.4169149,0.5337151,7702,7967,11.53887,0.1370702,0.0315356,0.03098339,-0.005875701,4.338805,-8.52667,-0.651525,99.0,8,8,0
0.1364263,0.4119342,3045,7105,97.59448,0.7933853,0.2364961,0.01197771,-0.2361925,2.969266,-1.94313,-0.0893408,99.0,1,5,0
0.1615268,0.2593371,4222,7252,20.65379,0.4571251,0.2164402,0.08572292,0.1987409,8.083984,-4.34509,4.90395,99.0,8,6,0
0.3612689,0.08118348,6894,7895,17.29921,0.1102906,0.1668162,0.1487402,-0.07552489,2.328639,-5.47876,-3.13548,99.0,8,8,0
0.2046288,0.8137493,451,7543,78.14812,3.716924,0.560868,0.519885,-0.2104579,17.37222,-6.34315,-1.08909,99.0,8,4,0
0.3444618,0.01821719,7806,7873,0.3556833,0.01268155,0.08547882,-0.08541788,0.003227067,13.02264,0.896928,1.90226,99.0,8,8,0
0.5777002,0.4425887,7578,7973,5.710183,0.1535507,0.04260094,0.01106281,0.04113945,9.821824,-13.8251,3.15001,99.0,8,8,0
0.4169149,0.3558818,7935,7951,2.058642,0.02734099,0.00943357,0.006433627,-0.006899325,4.850916,-5.11137,-2.62412,99.0,8,8,0
0.4366578,0.07117351,6981,7986,4.245562,0.1022164,0.1763477,0.1763403,-0.001614826,8.793779,-10.7239,-3.3225,99.0,8,8,0
0.1051226,0.9419529,2856,6388,65.02085,1.218697,0.1588671,0.1534516,0.04112629,6.845942,-4.16311,0.493156,99.0,6,4,0
0.2438214,0.05776968,6832,7667,5.707801,0.08660268,0.1840767,0.1669895,0.07745162,5.541824,-8.26971,0.0504946,99.0,8,5,0
0.2264563,0.4974668,7585,7610,1.285903,0.04168571,0.01028942,-0.01021274,-0.00125382,11.84047,-3.49201,3.44722,99.0,8,8,0
0.3612689,0.05842813,7708,7877,1.964875,0.03631507,0.07631897,0.07426303,-0.01759511,6.750599,-10.6622,-4.68476,99.0,8,8,0
0.2229332,0.2343227,5286,7422,13.46116,0.3223946,0.1689433,0.1633206,-0.04322285,8.747736,-7.46657,-2.5252,99.0,8,5,0
0.2114011,0.1798574,7242,7568,14.16248,0.09325699,0.06366791,-0.01851221,0.06091717,2.405095,-6.26094,1.37109,99.0,8,8,0
0.07757763,1.025333,5141,5579,89.69714,0.3571235,0.04276819,0.0293932,-0.03106699,1.45422,-1.61157,-0.607498,99.0,1,6,0
0.2438214,0.4383582,2640,7664,82.43703,0.9416101,0.2637604,0.2609202,0.0386032,4.171949,-2.70787,-0.025029,99.0,8,3,0
0.6319834,0.6776377,3343,7938,39.26673,0.9774557,0.1771198,0.1492748,0.09533342,9.092067,-10.0603,0.241396,99.0,8,6,0
0.397631,0.1266457,7807,7937,1.48127,0.04656119,0.04514411,0.0006191623,0.04513986,11.48101,-4.21746,0.5466,99.0,5,8,0
0.2638901,0.3775896,6748,7714,16.23372,0.238938,0.0777021,0.05439839,0.0554836,5.375976,-8.37513,2.87538,99.0,8,4,0
0.4366578,0.009303779,6832,7989,1.29942,0.04007475,0.5289067,0.3296277,0.4136276,11.26449,-11.212,3.11209,99.0,8,6,0
0.1566162,0.6335097,2421,7289,56.81768,1.193057,0.2312467,-0.10467,-0.2062019,7.669517,0.0998128,-0.469907,99.0,8,6,0
0.3144195,0.733009,7075,7795,21.74922,0.2791608,0.04676411,0.0344414,0.0316334,4.688144,-5.12004,1.87806,99.0,8,3,0
0.186874,1.034732,5125,7471,164.9539,0.7185485,0.08526988,-0.03454908,0.07795713,1.59105,-1.09735,0.425429,99.0,2,5,0
0.2534917,0.06648163,4131,7679,10.0853,0.2460548,0.4544622,0.3668434,0.268257,8.911137,-8.24966,-0.036386,99.0,8,5,0
0.1973637,0.2281064,4935,7380,15.49543,0.3531521,0.1901043,0.1800738,-0.06093495,8.32431,-6.42043,-4.87245,99.0,8,2,0
0.06664901,0.318907,2144,4966,112.8089,0.8296001,0.3194275,0.2830494,-0.1480437,2.686059,-1.88919,-1.98183,99.0,7,1,0
0.3896339,0.6217565,6229,7555,17.55403,0.377721,0.07459648,0.05454018,0.05089208,7.85931,-12.9999,-2.81123,99.0,8,8,0
0.575696,0.2604829,7693,7964,2.349559,0.09685756,0.04565852,-0.02162766,0.04021126,15.05696,-6.60789,9.54846,99.0,8,8,0
0.4409881,0.9594879,5669,7495,27.52537,0.5796245,0.07417794,0.02739394,0.06893431,7.691371,-15.157,1.83256,99.0,8,8,0
0.07525001,0.4072213,4473,5462,63.31793,0.3664289,0.110491,0.08367739,-0.07215504,2.113748,0.46792,0.69556,99.0,5,6,0
0.1388743,0.04703374,2004,7146,13.24616,0.3708899,0.9682847,0.8922814,0.376044,10.22693,-6.94731,0.448661,99.0,2,6,0
0.2534917,0.118523,3298,7693,18.39684,0.4089373,0.4236641,0.4212192,0.04544988,8.119021,-8.23554,-3.57472,99.0,8,1,0
0.397631,0.4242664,7049,7933,17.67819,0.2336437,0.06762124,0.06524028,0.01778588,4.827326,-7.48184,-1.93363,99.0,8,8,0
0.3612689,0.9158132,7839,7899,6.834378,0.08506231,0.01140507,0.003632226,0.01081122,4.545989,-6.22195,3.74627,99.0,8,8,0
0.2870871,0.1197853,7458,7754,3.990012,0.07064598,0.07241884,-0.01517319,0.07081146,6.467009,-4.9937,5.11798,99.0,8,8,0
0.3612689,0.1087168,7620,7883,4.784533,0.06227557,0.07033774,0.01703452,0.06824385,4.754101,-6.03598,3.198,99.0,8,8,0
0.2046288,0.06808677,3722,7539,26.62355,0.2746621,0.4953402,0.3099932,0.3863498,3.768105,-5.15098,1.1212,99.0,8,1,0
0.1189186,0.0819695,3984,6894,18.17123,0.2659204,0.398352,-0.1086562,0.3832469,5.345121,-5.51107,4.86186,99.0,8,6,0
0.3138328,0.0611762,4373,7822,11.869,0.2241395,0.449887,0.4457077,0.06118031,6.897546,-8.34868,-2.65606,99.0,8,2,0
0.2348265,0.1064648,3552,7634,25.35377,0.3613043,0.4167105,0.1886662,0.3715545,5.205,-3.40338,0.490365,99.0,8,6,0
0.2999919,0.2317647,6028,7780,24.94467,0.2655801,0.140707,0.08773446,0.1100052,3.888732,-3.31198,-0.059499,99.0,6,5,0
0.397631,0.5265114,717,7934,67.13916,2.333063,0.5441094,0.2120521,-0.5010878,12.69231,-14.6323,-2.23156,99.0,8,5,0
0.1983071,0.102407,6899,7505,3.159263,0.09883864,0.1185127,0.07010518,0.09555375,11.42697,-16.0257,2.77941,99.0,8,8,0
0.2114011,0.9933087,7451,7561,5.887847,0.125354,0.01549607,0.007302129,0.01366774,7.776279,-8.44345,-2.34925,99.0,8,8,0
0.2999919,0.5423459,7260,7793,18.60105,0.2039953,0.04618611,-0.0431032,-0.01659129,4.00565,-3.34551,1.03817,99.0,8,8,0
0.1092597,0.1236637,2815,6710,260.8834,0.4556987,0.4524838,0.4304858,0.1393686,0.6380014,-2.04275,-0.963715,99.0,2,5,0
0.2638901,0.3378861,7635,7719,1.953684,0.06261806,0.02275605,-0.002984923,0.02255943,11.70673,-5.43445,4.98084,99.0,8,8,0
0.1923998,0.1498328,5022,7496,19.83618,0.2831999,0.2320886,-0.1150945,-0.20154,5.214652,-2.87078,-0.138217,99.0,8,6,0
0.5136404,0.441573,6821,7877,13.51942,0.265877,0.07393427,0.07127584,-0.01964766,7.183118,-8.44292,-1.69362,99.0,8,8,0
0.2534917,0.09804472,7634,7684,1.616066,0.02594597,0.03249476,-0.0264353,-0.01889667,5.864095,-4.79633,-2.40387,99.0,5,8,0
0.7320808,0.5336749,6565,7802,11.33034,0.3239324,0.07453241,-0.02663682,-0.06961006,10.44243,-1.08546,-6.25282,99.0,8,8,0
0.7358093,0.9067529,3452,7878,41.0932,1.096177,0.1484428,0.1478913,-0.01278385,9.743182,-10.9502,-5.33741,99.0,8,6,0
0.5017393,0.6792815,7543,7869,6.943363,0.1744134,0.03152809,0.03044062,-0.008209066,9.174875,-8.79159,-2.33477,99.0,8,8,0
0.2348265,0.3494707,7362,7636,8.468932,0.1176484,0.04133735,0.01004826,0.0400975,5.073965,-5.93905,3.31671,99.0,8,8,0
0.09351761,0.4794741,4113,6292,32.93312,0.5733474,0.1468319,0.1408117,0.04161314,6.358801,-4.23618,-4.12917,99.0,8,4,0
0.0560026,0.1576937,3263,4323,29.25011,0.3106432,0.2418883,0.2195371,0.101555,3.879042,-3.24665,-0.291886,99.0,5,1,0
0.02828851,0.07592869,2412,2685,8.796699,0.1613905,0.2609995,0.2412078,0.09969706,6.701137,-6.92989,1.71929,99.0,6,6,0
0.2638901,0.189377,5410,7722,14.64148,0.2922052,0.1894646,0.1415748,0.1259103,7.289422,-9.26931,0.131244,99.0,8,3,0
0.3138328,0.3605542,7457,7809,13.52858,0.1331848,0.04535777,0.04422351,0.0100801,3.595776,-5.44141,-1.53719,99.0,8,8,0
0.391373,0.435955,4410,7875,35.43316,0.5951143,0.1676202,0.1055108,0.1302459,6.134523,-7.04088,2.16673,99.0,8,1,0
0.397631,0.0478095,6854,7932,3.982451,0.08789117,0.2257348,0.2066293,0.09088754,8.060927,-11.1786,-1.78317,99.0,8,8,0
0.3975968,0.4377974,6797,7802,14.40093,0.2599646,0.07291361,0.01088374,-0.07209674,6.593467,-4.20723,-6.97122,99.0,8,8,0
0.4169149,0.07181016,5747,7961,6.527647,0.1682102,0.2876298,0.02567231,-0.2864818,9.412084,-2.97964,-4.38236,99.0,8,8,0
0.476027,0.3262651,7294,7913,7.061174,0.1688949,0.06356434,-0.0172008,-0.06119279,8.736348,-1.39377,-3.94724,99.0,8,8,0
0.04681094,0.4564893,2418,3750,52.44421,0.7391544,0.1988255,0.1729326,0.09811165,5.147873,-3.2773,0.535007,99.0,5,5,0
0.4366578,0.06895532,7538,7980,4.430043,0.06424292,0.1143997,0.1137288,0.01237228,5.296727,-6.6137,0.209308,99.0,8,8,0
0.3444618,0.2222392,5984,7871,18.85612,0.2692542,0.148768,0.1292306,0.07369785,5.215552,-8.90329,0.854359,99.0,8,8,0
0.2999919,0.07359227,5638,7778,7.647482,0.17105,0.285403,0.2481065,0.1410604,8.169489,-7.65224,-3.0421,99.0,8,6,0
0.3612689,0.08768472,4341,7889,14.25671,0.2720324,0.3809468,0.2937177,0.2425908,6.969338,-9.67486,-0.103618,99.0,8,2,0
0.2534917,2.35649,1627,7676,152.8289,3.048243,0.158837,0.1530241,0.04257695,7.285081,-7.59132,-2.37505,99.0,8,1,0
0.397631,0.1154025,4212,7929,16.34893,0.3234391,0.3441476,0.2961984,0.1752259,7.225924,-8.34782,-1.38005,99.0,8,2,0
0.3790251,0.2336076,5463,7913,36.33127,0.3283432,0.1725872,0.1175916,-0.1263271,3.30094,-5.19149,1.51488,99.0,8,7,0
0.3444618,0.8558179,7599,7856,11.27021,0.1733758,0.02487566,0.02398738,-0.006588166,5.618838,-8.87146,-3.04303,99.0,8,8,0
0.3286485,0.2222509,7617,7844,4.08623,0.08292064,0.04581279,0.01759381,0.04229975,7.41191,-6.63245,2.66124,99.0,8,8,0
0.0603067,0.6442897,3079,4147,21.41266,0.6624511,0.1262526,-0.04420476,0.1182609,11.29987,-1.50911,11.0498,99.0,7,1,0
0.3790251,0.7966068,7840,7906,4.032754,0.08319596,0.01282407,0.01026049,-0.007692787,7.535129,-9.55555,-5.36656,99.0,8,8,0
0.1470244,0.09168492,6227,7217,6.056407,0.1282645,0.1717814,-0.01027684,0.1714737,7.735379,-5.12127,6.52652,99.0,8,3,0
0.1923998,0.08485545,5539,7495,10.42152,0.1804355,0.2611018,-0.1602315,0.2061553,6.323846,-3.2517,3.81726,99.0,8,5,0
0.186874,0.1132057,5293,7464,29.91811,0.2250973,0.2441572,0.1475539,0.1945265,2.748061,-4.89602,0.0810382,99.0,8,2,0
0.6895347,0.3817245,6882,7868,7.822776,0.2378443,0.07650861,0.06237742,0.04430154,11.10509,-16.6504,0.3635,99.0,8,8,0
0.3379025,0.05073639,5892,7813,3.248478,0.1312948,0.3177573,0.1832676,0.2595817,14.76243,-15.3191,0.943754,99.0,8,7,0
0.3286485,0.2573543,6715,7840,17.03717,0.211545,0.1009343,0.09990295,-0.01439243,4.535191,-4.59873,-3.26969,99.0,8,3,0
0.2601646,0.6845519,7345,7618,7.469098,0.1649813,0.02959348,0.02930555,-0.004118116,8.067833,-6.86126,0.0122753,99.0,9,6,0
0.1983071,0.08574026,5173,7518,6.71494,0.2052185,0.2938998,0.1061146,0.2740744,11.16258,-6.68374,5.84247,99.0,8,7,0
0.2508563,0.4511766,6502,7575,16.66725,0.2829429,0.07700516,-0.0734348,0.02317596,6.200475,-6.79888,3.28977,99.0,8,8,0
0.1173687,0.712292,559,6863,26.85606,3.08633,0.5320493,-0.4868415,0.2146203,41.97497,-5.56238,5.02604,99.0,8,7,0
0.2750706,0.03786032,5912,7739,6.910757,0.1109708,0.3599085,0.1957563,-0.3020159,5.865073,-3.2212,-3.37086,99.0,8,8,0
0.1730835,0.2035716,4166,7171,13.82164,0.4083573,0.246315,0.2333409,0.07888639,10.79123,-12.4845,-2.4202,99.0,8,3,0
0.3612689,0.1361698,7783,7886,1.914995,0.04314729,0.03890812,-0.03735414,-0.01088621,8.229551,-6.23107,2.45165,99.0,8,8,0
0.2046288,0.210704,6746,7527,9.688006,0.1624329,0.09466051,-0.09386237,-0.01226655,6.123924,1.09183,2.83819,99.0,8,8,0
0.3612689,0.064245,7398,7897,5.935411,0.06680623,0.1276866,-0.1255975,-0.02300263,4.111084,-4.94989,1.93795,99.0,4,8,0
0.2438214,0.6592814,2117,7665,103.9892,1.354735,0.2523198,-0.02751364,-0.2508152,4.75835,-8.13244,1.61947,99.0,8,6,0
0.4169149,0.7350162,2953,7966,77.26554,1.129448,0.1886848,0.1654179,0.09076825,5.339131,-4.67394,0.282435,99.0,9,2,0
0.1297658,0.4142768,6689,7029,8.941038,0.1560645,0.0462574,0.04369737,0.01517521,6.375387,-10.595,0.805992,99.0,8,8,0
0.3790251,0.1237715,5944,7910,8.891561,0.2052785,0.2036528,0.1641231,0.120574,8.432488,-8.75411,1.81807,99.0,8,6,0
0.5611327,1.244885,7061,7809,22.4338,0.371055,0.03659964,0.03138022,0.01883654,6.041234,-7.93333,0.341327,99.0,8,3,0
0.2264563,0.3689882,4091,7611,35.14936,0.5828997,0.1939765,0.05332832,0.1865019,6.057127,-1.45555,0.0879714,99.0,5,6,0
0.140203,0.2572228,4279,6932,17.47513,0.4328237,0.2066185,0.1837288,0.09452474,9.046507,-9.82639,-0.355742,99.0,8,3,0
0.3790251,0.599929,7787,7921,4.527569,0.1029535,0.02107216,-0.02102456,-0.001415508,8.305513,-0.0245585,3.44077,99.0,8,8,0
0.3444618,0.03555112,7272,7873,2.812678,0.05510822,0.1903403,-0.04711392,-0.1844172,7.156268,-1.72884,-4.30635,99.0,8,8,0
0.1340974,0.1942957,4006,7090,47.19321,0.4145408,0.2619821,0.2449921,-0.09280883,3.208323,-4.93018,-0.931574,99.0,8,5,0
0.2348265,0.06084427,5051,7638,7.150916,0.1823124,0.367929,0.3679283,-0.000724821,9.312039,-10.7124,-4.42919,99.0,8,3,0
0.3286485,0.08223486,7211,7849,4.330436,0.08686334,0.1297024,0.1287112,0.01600429,7.326476,-12.8371,-0.631517,99.0,8,8,0
0.1768474,0.03088783,7302,7409,1.834968,0.02229209,0.08861984,0.0802365,0.0376242,4.437235,-7.25114,-3.33321,99.0,8,8,0
0.3444618,0.2483012,7663,7874,4.855132,0.08424921,0.04166338,-0.01236618,0.03978586,6.33804,-7.47664,1.30375,99.0,8,8,0
0.2186629,0.2012482,6884,7583,7.889965,0.1481323,0.09038274,0.04385076,0.07903259,6.857487,-8.89662,3.82684,99.0,8,8,0
0.06133254,1.196569,2189,4630,83.12597,1.531961,0.1572091,0.1534684,0.03409029,6.731337,-3.50288,-1.27015,99.0,6,2,0
0.1768474,0.0779023,7339,7422,2.204975,0.03105287,0.0489462,0.0443452,0.02071797,5.14385,-3.00183,2.35518,99.0,8,8,0
0.1318797,0.9510776,2699,7061,151.6651,1.331611,0.171921,0.08688397,0.148351,3.206875,-4.49689,1.40281,99.0,8,2,0
0.4411678,0.3268536,5106,7616,13.43454,0.4144392,0.1556952,0.1059278,0.1141065,11.26752,-10.7753,3.45087,99.0,8,5,0
0.3286485,0.3069181,7300,7840,10.59869,0.1535145,0.06141781,-0.01420089,-0.05975351,5.290386,-7.45923,-3.68929,99.0,8,8,0
0.08203209,0.4182077,5634,5813,10.72633,0.1363515,0.0400346,0.001428462,0.04000911,4.643004,-2.60833,-0.0242214,99.0,5,8,0
0.437889,0.2790267,6042,7784,12.29855,0.2900694,0.1276508,0.1221986,0.03690839,8.614664,-9.39999,-2.00281,99.0,8,2,0
0.7049569,1.026103,7251,7900,15.63313,0.3076021,0.03681,0.03540357,-0.01007785,7.186765,-3.8635,-5.14018,99.0,8,8,0
0.2186629,0.2301971,7399,7595,4.366628,0.08079149,0.04309564,-0.04270046,0.005822827,6.757868,0.338438,-4.01767,99.0,8,8,0
0.1500457,0.06423845,5053,7249,24.8067,0.177097,0.3385195,0.2585938,-0.2184598,2.607549,-1.34919,-2.44675,99.0,8,5,0
0.06830569,0.9163272,2009,5074,165.4111,1.498007,0.2007386,0.1799901,-0.08887939,3.307801,-2.14924,1.92779,99.0,6,6,0
0.1189186,0.08224551,1815,6886,56.93054,0.5213658,0.7783912,0.7654282,-0.1414654,3.344933,-2.03993,-0.207047,99.0,2,6,0
0.1189186,0.09119939,6389,6896,5.531257,0.09245144,0.1244771,-0.0754902,-0.09897357,6.104921,-0.807406,-1.95206,99.0,6,8,0
0.397631,0.9124169,7722,7928,12.56147,0.1583153,0.02130577,0.003770355,0.02096951,4.603338,-12.1714,3.48123,99.0,8,8,0
0.397631,0.2229338,7527,7936,4.327758,0.111562,0.06144803,-0.03605198,0.04976058,9.415505,-6.80527,8.76331,99.0,8,8,0
0.2046288,0.06654954,6602,7532,3.59798,0.1006469,0.1857048,0.1788161,0.05011043,10.2172,-12.1105,-2.62726,99.0,8,2,0
0.2046288,0.6860596,5674,7535,67.02084,0.4931341,0.08826139,-0.05784168,0.06666642,2.687481,-1.98215,0.478201,99.0,2,5,0
0.3612689,0.8813845,7866,7883,3.193666,0.04396342,0.006124824,0.006097431,0.0005786237,5.027964,-12.9387,-0.384139,99.0,8,8,0
0.1205346,0.1077241,2124,6901,38.49838,0.5346999,0.6094875,-0.55785,-0.2455164,5.072918,-0.817555,-0.793088,99.0,8,5,0
0.5627903,1.004806,7625,7989,12.86806,0.2209212,0.02699746,-0.002878984,-0.02684351,6.27068,-3.94698,-3.07761,99.0,8,8,0
0.1470244,0.01916787,6720,7216,2.907595,0.03994525,0.2558933,0.25407,0.03049242,5.017894,-9.61336,-6.3227,99.0,8,8,0
0.2017816,1.638239,3678,7366,119.5539,1.347835,0.1010246,0.08374243,-0.05650822,4.117783,-3.96978,-4.06396,99.0,8,1,0
0.2638901,0.2727601,2449,7722,53.60498,0.7869657,0.3542767,0.2656518,0.2343951,5.362174,-8.19097,-1.0043,99.0,8,6,0
0.1092597,1.180969,2978,6716,168.7506,1.340812,0.139411,-0.099534,-0.09761357,2.902103,0.254545,0.478202,99.0,8,2,0
0.3355502,0.2690092,6731,7794,10.50422,0.2106485,0.0961521,0.09607134,0.003939827,7.324614,-11.0376,-2.97629,99.0,8,8,0
0.1318797,0.1473997,6480,7051,4.919469,0.1225201,0.1020653,0.04744247,-0.09036894,9.096602,-1.86698,-2.98016,99.0,8,8,0
0.3348893,0.8592106,3445,7795,70.42192,1.064641,0.1521497,0.1154876,0.09905621,5.52186,-7.29277,-1.62265,99.0,8,6,0
0.2264563,0.3892451,2803,7613,81.60791,0.8453238,0.2666659,0.1441357,-0.224356,3.78339,-2.0166,-3.24626,99.0,8,5,0
0.03302115,0.5770765,2294,2975,28.79688,0.6847587,0.1457041,0.1257178,0.07365272,8.685251,-8.53809,-0.75277,99.0,6,0,0
0.1500457,0.3376483,3147,7243,38.07731,0.7029954,0.2556557,0.2086537,-0.1477276,6.743362,-6.9526,-1.9331,99.0,8,6,0
0.4169149,0.4421311,7644,7970,11.70994,0.1388143,0.03855233,-0.02769246,0.02682182,4.329817,-8.10795,0.649618,99.0,8,8,0
0.4366578,0.1057315,7643,7990,4.010804,0.07000955,0.08130558,-0.03117521,-0.0750913,6.375526,-2.67284,-0.9629,99.0,8,8,0
0.2241897,0.8453886,5899,7067,23.07641,0.439222,0.06379627,0.05560709,0.03127006,6.951941,-8.95068,-1.61422,99.0,8,6,0
0.05434893,0.3516078,2632,4225,43.10207,0.6403819,0.2236393,-0.1243654,-0.1858704,5.426641,-3.45185,-0.621778,99.0,6,6,0
0.3790251,0.256385,7113,7918,11.40179,0.1727259,0.08272419,0.08271443,0.001270977,5.533178,-10.274,-1.21735,99.0,8,8,0
0.2264563,0.09647835,7297,7608,4.780897,0.06628905,0.08436834,-0.08410232,-0.00669445,5.064337,-3.32203,0.107314,99.0,2,8,0
0.5680677,0.555143,7129,7850,10.00327,0.2412759,0.05336747,-0.0183281,0.05012153,8.809718,-3.05798,-0.697811,99.0,3,8,0
0.4169149,0.6067619,7786,7972,6.757293,0.1216944,0.02462747,-0.003846925,-0.02432516,6.577912,-2.67222,-1.45571,99.0,8,8,0
0.3608478,0.6177197,7568,7809,5.966455,0.143156,0.02845678,0.01289888,0.02536547,8.76362,-19.5365,1.18734,99.0,8,8,0
0.1104852,0.07106852,1493,6728,12.8609,0.5491259,0.9487728,-0.8580587,-0.4048521,15.5952,0.266673,2.76348,99.0,8,7,0
0.1464933,0.7347088,4760,6775,38.21904,0.6115353,0.1022054,0.06423567,0.07949669,5.844293,-7.02869,2.0183,99.0,8,2,0
0.3612689,0.004380258,7107,7896,1.512682,0.02238776,0.6275936,-0.1407518,0.6116067,5.405718,-7.66352,-0.133904,99.0,8,8,0
0.3252409,0.4110286,7564,7808,4.472318,0.1177397,0.03517373,-0.03327302,0.01140603,9.615689,-4.46121,5.4016,99.0,8,8,0
0.05641487,0.03432928,3141,4328,13.96035,0.1562555,0.5589051,-0.2047778,-0.5200394,4.088172,1.84374,-2.28263,99.0,6,2,0
0.144173,1.759936,2937,5940,73.07601,1.570617,0.1095824,0.03392759,0.104198,7.85029,-5.78723,4.67034,99.0,8,1,0
0.08945314,0.1221806,3602,6147,41.77816,0.3381782,0.3398685,-0.0695382,-0.3326786,2.956559,-0.408073,-2.73773,99.0,6,1,0
0.07479482,0.4041099,2615,5437,45.9313,0.8082964,0.2456059,-0.1719977,-0.1753255,6.427648,-2.35791,-0.0135559,99.0,4,7,0
0.144163,0.2405869,6938,7189,8.054226,0.09935112,0.05070706,0.04775033,0.017062,4.50546,-6.57739,-0.376372,99.0,8,8,0
0.1566162,0.2873068,3218,7291,27.98109,0.6373034,0.2723755,0.2041075,0.1803567,8.319014,-4.442,3.12333,99.0,8,4,0
0.397631,0.03247485,7664,7941,2.091345,0.03467783,0.131121,-0.1141563,-0.06450631,6.056426,-0.279871,-0.0933242,99.0,8,8,0
0.5742202,0.1608581,5127,7835,7.764806,0.2971683,0.2268439,0.2135554,0.0765,13.97855,-12.0267,-3.50128,99.0,8,5,0
0.1680135,0.4562345,2554,7372,51.95782,0.9750841,0.2624349,-0.01952869,-0.2617073,6.854588,-0.679416,-0.23357,99.0,3,5,0
0.820627,0.6349092,7568,7923,4.729664,0.1749019,0.033826,-0.02725486,-0.02003424,13.50687,6.04578,1.24656,99.0,8,8,0
0.3138328,0.5528363,2577,7810,58.52797,1.082028,0.2403309,0.2113249,0.1144583,6.752511,-11.4556,-1.20354,99.0,8,6,0
0.1095169,0.5908548,4280,6566,39.30622,0.6255144,0.1299942,0.1115137,0.06680707,5.812544,-6.39551,-0.882662,99.0,8,6,0
0.03781561,1.407606,2242,3232,259.785,1.251513,0.1091747,0.08951219,-0.06250339,1.75959,0.0730498,-0.924024,99.0,4,3,0
